Time,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Television,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,Emissions: CO2: RESNET: Total,Emissions: CO2: RESNET: Electricity,Emissions: CO2: RESNET: Natural Gas,Emissions: NOx: RESNET: Total,Emissions: NOx: RESNET: Electricity,Emissions: NOx: RESNET: Natural Gas,Emissions: SO2: RESNET: Total,Emissions: SO2: RESNET: Electricity,Emissions: SO2: RESNET: Natural Gas,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Component Load: Heating: Ceilings,Component Load: Heating: Walls,Component Load: Heating: Rim Joists,Component Load: Heating: Foundation Walls,Component Load: Heating: Doors,Component Load: Heating: Windows,Component Load: Heating: Slabs,Component Load: Heating: Internal Mass,Component Load: Heating: Infiltration,Component Load: Heating: Mechanical Ventilation,Component Load: Heating: Internal Gains,Component Load: Cooling: Ceilings,Component Load: Cooling: Walls,Component Load: Cooling: Rim Joists,Component Load: Cooling: Foundation Walls,Component Load: Cooling: Doors,Component Load: Cooling: Windows,Component Load: Cooling: Slabs,Component Load: Cooling: Internal Mass,Component Load: Cooling: Infiltration,Component Load: Cooling: Natural Ventilation,Component Load: Cooling: Mechanical Ventilation,Component Load: Cooling: Internal Gains,Temperature: Attic - Vented,Temperature: Living Space,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-05-30T18:00:00,1.54,0.0,0.0,0.05,0.0,0.42,0.14,0.03,0.04,0.06,0.03,0.01,0.1,0.14,0.13,0.35,0.0,0.76286,0.76286,0.0,0.00106,0.00106,0.0,0.00061,0.00061,0.0,0.22,0.17,1.85,0.65,0.0,0.73,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47,0.09,0.4,0.04,3.05,-2.03,-0.8,-0.01,-2.86,-0.42,3.15,85.5,78.0,1.74,99.59,545.81,71.96,57.33,44.0,5.82,37.09,103.02
2007-05-30T19:00:00,1.66,0.0,0.0,0.0,0.0,0.6,0.17,0.04,0.04,0.06,0.04,0.01,0.1,0.07,0.19,0.33,0.0,1.04228,1.04228,0.0,0.00116,0.00116,0.0,0.00066,0.00066,0.0,0.22,0.21,1.84,0.65,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.55,0.08,0.29,0.0,1.15,-1.94,-0.66,-0.03,-3.49,-0.49,3.22,78.39,77.99,3.12,99.59,358.46,66.92,55.27,51.0,5.82,13.31,55.79
2007-05-30T20:00:00,1.45,0.0,0.0,0.0,0.0,0.34,0.22,0.06,0.04,0.06,0.03,0.01,0.11,0.04,0.23,0.31,0.0,1.06574,1.06574,0.0,0.00101,0.00101,0.0,0.00058,0.00058,0.0,0.22,0.17,1.69,0.6,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.76,0.08,0.32,-0.04,-1.18,-2.01,0.29,-0.07,-4.92,-0.97,3.41,71.85,76.98,6.38,99.59,463.15,64.94,55.43,58.0,11.63,0.0,0.0
2007-05-30T21:00:00,1.45,0.0,0.0,0.0,0.0,0.34,0.26,0.07,0.04,0.06,0.02,0.01,0.11,0.03,0.22,0.3,0.0,1.17385,1.17385,0.0,0.00102,0.00102,0.0,0.00058,0.00058,0.0,0.21,0.13,1.48,0.52,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.88,0.09,0.62,-0.07,-1.28,-2.34,1.63,-0.05,-2.82,-1.15,3.53,66.91,76.96,3.69,99.59,227.18,62.96,53.25,56.0,4.7,0.0,0.0
2007-05-30T22:00:00,1.2,0.0,0.0,0.0,0.0,0.33,0.19,0.06,0.04,0.06,0.01,0.01,0.09,0.02,0.13,0.27,0.0,0.91558,0.91558,0.0,0.00084,0.00084,0.0,0.00048,0.00048,0.0,0.14,0.08,1.17,0.41,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.69,0.06,0.69,-0.09,-1.56,-2.2,1.5,-0.08,-3.04,-1.24,2.86,61.99,76.47,4.83,99.59,193.89,59.0,51.25,62.0,4.7,0.0,0.0
2007-05-30T23:00:00,0.91,0.0,0.0,0.0,0.0,0.33,0.08,0.04,0.04,0.05,0.01,0.0,0.05,0.01,0.06,0.24,0.0,0.68643,0.68643,0.0,0.00064,0.00064,0.0,0.00036,0.00036,0.0,0.08,0.06,0.8,0.28,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.58,0.05,0.91,-0.11,-1.28,-2.23,1.93,-0.05,-2.96,-1.6,2.13,60.23,75.68,3.93,99.59,225.46,60.98,50.39,51.0,3.36,0.0,0.0
2007-05-31T00:00:00,0.45,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.04,0.05,0.0,0.0,0.02,0.01,0.02,0.23,0.0,0.33275,0.33275,0.0,0.00031,0.00031,0.0,0.00018,0.00018,0.0,0.04,0.03,0.37,0.13,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.51,0.04,1.14,-0.11,-1.27,-2.37,2.63,-0.06,-2.74,-1.38,1.85,58.83,75.22,4.46,99.59,188.66,59.0,49.67,55.0,4.7,0.0,0.0
2007-05-31T01:00:00,0.71,0.0,0.0,0.0,0.0,0.32,0.02,0.03,0.04,0.05,0.0,0.0,0.01,0.01,0.01,0.22,0.0,0.52791,0.52791,0.0,0.0005,0.0005,0.0,0.00028,0.00028,0.0,0.03,0.01,0.19,0.07,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.35,0.02,1.28,-0.11,-1.21,-2.35,2.7,-0.05,-2.19,-1.49,1.72,58.06,74.91,3.83,99.59,164.57,60.08,49.65,51.0,3.36,0.0,0.0
2007-05-31T02:00:00,0.36,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.05,0.0,0.0,0.01,0.0,0.01,0.21,0.0,0.27543,0.27543,0.0,0.00026,0.00026,0.0,0.00015,0.00015,0.0,0.02,0.01,0.12,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.21,0.0,1.38,-0.11,-1.36,-2.29,2.64,-0.08,-2.36,-1.35,1.64,56.7,74.4,5.04,99.59,150.89,57.02,49.52,62.0,5.82,0.0,0.0
2007-05-31T03:00:00,0.35,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.25341,0.25341,0.0,0.00025,0.00025,0.0,0.00014,0.00014,0.0,0.02,0.01,0.15,0.05,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.13,-0.01,1.53,-0.11,-1.21,-2.31,2.77,-0.06,-1.8,-1.61,1.61,56.54,74.05,4.4,99.59,124.09,57.92,49.21,57.0,4.7,0.0,0.0
2007-05-31T04:00:00,0.37,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.05,0.0,0.0,0.01,0.01,0.01,0.21,0.0,0.26623,0.26623,0.0,0.00026,0.00026,0.0,0.00015,0.00015,0.0,0.03,0.01,0.31,0.11,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.03,-0.02,1.62,-0.11,-1.26,-2.28,2.73,-0.07,-1.57,-1.48,1.64,56.16,73.79,4.56,99.59,103.6,57.02,49.52,62.0,4.7,0.0,0.0
2007-05-31T05:00:00,0.74,0.0,0.0,0.0,0.0,0.33,0.04,0.02,0.04,0.05,0.0,0.0,0.01,0.01,0.01,0.22,0.0,0.52437,0.52437,0.0,0.00052,0.00052,0.0,0.0003,0.0003,0.0,0.05,0.02,1.04,0.37,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.07,-0.03,1.67,-0.11,-1.36,-2.23,2.58,-0.08,-1.4,-1.53,1.72,55.21,73.47,4.8,99.59,88.04,55.94,49.0,64.0,4.7,0.0,0.0
2007-05-31T06:00:00,1.25,0.0,0.0,0.0,0.0,0.7,0.1,0.02,0.04,0.05,0.01,0.01,0.03,0.03,0.02,0.25,0.0,0.73282,0.73282,0.0,0.00087,0.00087,0.0,0.0005,0.0005,0.0,0.1,0.04,2.4,0.85,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,-0.35,-0.04,1.72,-0.12,0.59,-2.22,1.73,-0.07,-0.41,-1.61,1.99,57.41,73.74,4.68,99.59,28.72,57.92,49.88,60.0,6.93,23.46,22.82
2007-05-31T07:00:00,1.39,0.0,0.0,0.0,0.0,0.71,0.13,0.02,0.04,0.05,0.01,0.01,0.06,0.05,0.03,0.28,0.0,0.65218,0.65218,0.0,0.00097,0.00097,0.0,0.00056,0.00056,0.0,0.22,0.06,2.68,0.94,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,-0.59,-0.06,1.59,-0.11,1.56,-2.06,0.72,-0.06,-0.66,-1.4,2.18,61.82,73.96,4.56,99.59,52.67,60.08,50.6,55.0,8.05,52.3,21.24
2007-05-31T08:00:00,1.1,0.0,0.0,0.0,0.0,0.35,0.13,0.02,0.04,0.05,0.02,0.02,0.1,0.06,0.03,0.29,0.0,0.40809,0.40809,0.0,0.00077,0.00077,0.0,0.00044,0.00044,0.0,0.33,0.11,2.46,0.87,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.15,-0.9,-0.06,1.51,-0.09,3.83,-1.95,-0.47,-0.05,-0.85,-1.22,1.97,68.58,74.23,4.38,99.59,71.23,60.98,50.41,51.0,8.05,52.94,113.8
2007-05-31T09:00:00,1.49,0.0,0.0,0.0,0.0,0.69,0.13,0.02,0.04,0.05,0.02,0.02,0.14,0.06,0.04,0.29,0.0,0.53514,0.53514,0.0,0.00104,0.00104,0.0,0.0006,0.0006,0.0,0.39,0.12,2.06,0.72,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21,-0.95,-0.06,1.42,-0.06,4.82,-1.85,-0.96,-0.03,-0.21,-1.16,1.93,76.67,74.99,3.68,99.59,26.86,66.02,52.96,45.0,9.17,86.86,107.78
2007-05-31T10:00:00,1.15,0.0,0.0,0.0,0.0,0.34,0.12,0.01,0.04,0.05,0.02,0.02,0.16,0.05,0.04,0.29,0.0,0.38529,0.38529,0.0,0.0008,0.0008,0.0,0.00046,0.00046,0.0,0.38,0.11,1.72,0.61,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09,-0.94,-0.06,1.21,-0.02,4.5,-1.63,-1.56,-0.02,-0.76,-0.73,1.94,81.88,75.43,2.9,99.59,90.33,66.02,55.88,56.0,6.93,69.74,139.48
2007-05-31T11:00:00,1.4,0.0,0.0,0.0,0.0,0.58,0.12,0.01,0.04,0.05,0.02,0.02,0.16,0.06,0.05,0.29,0.0,0.47736,0.47736,0.0,0.00098,0.00098,0.0,0.00056,0.00056,0.0,0.34,0.09,1.45,0.51,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.17,-0.91,-0.05,1.08,0.03,5.48,-1.59,-2.2,-0.02,-1.06,-0.79,2.0,86.75,75.76,2.79,99.59,135.51,66.92,55.59,52.0,6.93,155.65,59.6
2007-05-31T12:00:00,1.24,0.0,0.0,0.0,0.0,0.42,0.12,0.01,0.04,0.05,0.01,0.02,0.15,0.07,0.05,0.3,0.0,0.4219,0.4219,0.0,0.00086,0.00086,0.0,0.00049,0.00049,0.0,0.3,0.08,1.23,0.43,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,-0.68,-0.03,0.98,0.09,4.87,-1.6,-1.97,-0.01,-1.04,-0.75,2.05,92.15,76.21,1.73,99.59,165.46,69.08,57.1,51.0,4.7,139.8,85.91
2007-05-31T13:00:00,1.0,0.0,0.0,0.0,0.0,0.21,0.11,0.01,0.04,0.05,0.01,0.02,0.14,0.06,0.06,0.3,0.0,0.33125,0.33125,0.0,0.0007,0.0007,0.0,0.0004,0.0004,0.0,0.27,0.09,1.08,0.38,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,-0.62,-0.01,0.84,0.13,5.53,-1.57,-2.5,-0.01,-1.55,-0.59,2.04,97.17,76.62,1.98,99.59,315.69,71.06,58.16,49.0,6.93,140.75,151.84
2007-05-31T14:00:00,0.89,0.0,0.0,0.0,0.0,0.12,0.11,0.01,0.04,0.05,0.01,0.01,0.12,0.07,0.06,0.29,0.0,0.30431,0.30431,0.0,0.00062,0.00062,0.0,0.00036,0.00036,0.0,0.22,0.07,1.01,0.36,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,-0.37,0.01,0.72,0.16,4.49,-1.57,-2.25,-0.04,-2.67,-0.45,2.05,92.72,76.61,5.3,99.59,349.22,68.0,58.35,59.0,11.63,102.07,123.95
2007-05-31T15:00:00,1.11,0.0,0.0,0.0,0.0,0.33,0.11,0.01,0.04,0.05,0.01,0.01,0.12,0.05,0.07,0.31,0.0,0.38845,0.38845,0.0,0.00078,0.00078,0.0,0.00045,0.00045,0.0,0.23,0.07,0.95,0.33,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,-0.11,0.03,0.72,0.13,4.01,-1.68,-1.66,-0.05,-3.4,-0.76,2.08,87.92,76.42,4.89,99.59,367.66,66.02,57.15,61.0,10.29,94.47,86.86
2007-05-31T16:00:00,1.2,0.0,0.0,0.0,0.0,0.33,0.12,0.01,0.04,0.06,0.01,0.01,0.11,0.11,0.08,0.32,0.0,0.42912,0.42912,0.0,0.00084,0.00084,0.0,0.00048,0.00048,0.0,0.23,0.07,1.2,0.42,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.06,0.05,0.75,0.08,4.1,-1.82,-1.17,-0.04,-3.28,-0.94,2.34,85.29,76.58,4.62,99.59,381.98,66.92,56.9,57.0,10.29,90.66,80.2
2007-05-31T17:00:00,1.35,0.0,0.0,0.0,0.0,0.34,0.12,0.02,0.04,0.06,0.02,0.01,0.11,0.18,0.1,0.35,0.0,0.52309,0.52309,0.0,0.00094,0.00094,0.0,0.00054,0.00054,0.0,0.22,0.09,1.57,0.55,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.31,0.05,0.67,0.04,1.74,-1.83,-0.45,-0.12,0.0,-0.84,2.83,77.17,77.7,7.85,99.59,0.0,60.98,57.15,81.0,12.75,67.52,19.02
2007-05-31T18:00:00,1.73,0.0,0.0,0.0,0.0,0.69,0.14,0.03,0.04,0.06,0.03,0.01,0.1,0.14,0.13,0.35,0.0,0.86597,0.86597,0.0,0.00121,0.00121,0.0,0.00069,0.00069,0.0,0.22,0.17,1.84,0.65,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.23,0.03,0.33,-0.02,-0.3,-1.6,-1.27,-0.08,0.0,-1.39,3.15,72.04,77.79,4.96,99.59,0.0,60.08,56.1,80.0,5.82,27.9,0.0
2007-05-31T19:00:00,1.4,0.0,0.0,0.0,0.0,0.34,0.17,0.04,0.04,0.06,0.04,0.01,0.1,0.07,0.19,0.33,0.0,0.87176,0.87176,0.0,0.00098,0.00098,0.0,0.00056,0.00056,0.0,0.22,0.21,1.85,0.65,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.25,0.03,0.33,-0.06,-0.96,-1.73,-0.74,-0.08,0.0,-1.58,3.22,67.99,77.56,4.76,99.59,0.0,60.08,56.72,83.0,4.7,10.14,0.0
2007-05-31T20:00:00,1.79,0.0,0.0,0.0,0.0,0.68,0.22,0.06,0.04,0.06,0.03,0.01,0.11,0.04,0.23,0.31,0.0,1.31267,1.31267,0.0,0.00125,0.00125,0.0,0.00072,0.00072,0.0,0.22,0.17,1.7,0.6,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.24,0.02,0.41,-0.08,-1.54,-1.9,0.01,-0.11,0.0,-1.59,3.41,63.02,77.37,6.12,99.59,0.0,57.02,55.73,93.0,6.93,0.0,0.0
2007-05-31T21:00:00,1.45,0.0,0.0,0.0,0.0,0.34,0.26,0.07,0.04,0.06,0.02,0.01,0.11,0.03,0.22,0.3,0.0,1.18188,1.18188,0.0,0.00102,0.00102,0.0,0.00058,0.00058,0.0,0.21,0.13,1.47,0.52,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.12,0.01,0.47,-0.11,-1.43,-1.99,0.3,-0.09,0.0,-1.85,3.53,60.92,77.13,5.09,99.59,0.0,57.92,55.45,87.0,3.36,0.0,0.0
2007-05-31T22:00:00,1.2,0.0,0.0,0.0,0.0,0.33,0.19,0.06,0.04,0.06,0.01,0.01,0.09,0.02,0.13,0.27,0.0,0.9284,0.9284,0.0,0.00084,0.00084,0.0,0.00048,0.00048,0.0,0.14,0.08,1.17,0.41,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.04,-0.01,0.6,-0.12,-1.51,-2.01,0.81,-0.09,0.0,-1.75,2.86,58.94,76.8,5.04,99.59,0.0,57.74,53.9,80.0,2.91,0.0,0.0
2007-05-31T23:00:00,0.58,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.04,0.05,0.01,0.0,0.05,0.01,0.06,0.24,0.0,0.44037,0.44037,0.0,0.00041,0.00041,0.0,0.00023,0.00023,0.0,0.08,0.06,0.8,0.28,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,-0.02,-0.02,0.78,-0.12,-1.43,-2.02,1.29,-0.08,0.0,-1.75,2.13,57.29,76.37,4.9,99.59,0.0,57.74,56.43,93.0,2.46,0.0,0.0
2007-06-01T00:00:00,0.72,0.0,0.0,0.0,0.0,0.32,0.04,0.02,0.04,0.05,0.0,0.0,0.02,0.01,0.02,0.2,0.0,0.53524,0.53524,0.0,0.00051,0.00051,0.0,0.00029,0.00029,0.0,0.04,0.03,0.37,0.13,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,-0.07,-0.03,0.95,-0.12,-1.53,-2.05,1.73,-0.08,0.0,-1.72,1.74,55.2,75.87,4.81,99.59,0.0,57.56,56.26,93.0,2.01,0.0,0.0
2007-06-01T01:00:00,0.35,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.05,0.0,0.0,0.01,0.01,0.01,0.18,0.0,0.26254,0.26254,0.0,0.00025,0.00025,0.0,0.00014,0.00014,0.0,0.03,0.01,0.18,0.06,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,-0.13,-0.04,1.09,-0.13,-1.4,-2.12,1.96,-0.08,0.0,-1.7,1.61,54.32,75.47,4.69,99.59,0.0,57.38,56.08,93.0,1.34,0.0,0.0
2007-06-01T02:00:00,0.32,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.05,0.0,0.0,0.01,0.0,0.01,0.18,0.0,0.24561,0.24561,0.0,0.00023,0.00023,0.0,0.00013,0.00013,0.0,0.02,0.01,0.12,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.21,-0.05,1.2,-0.12,-1.25,-2.13,2.05,-0.08,0.0,-1.68,1.54,54.62,75.13,4.62,99.59,0.0,57.2,56.46,96.0,0.89,0.0,0.0
2007-06-01T03:00:00,0.31,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.22537,0.22537,0.0,0.00022,0.00022,0.0,0.00012,0.00012,0.0,0.02,0.01,0.15,0.05,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.26,-0.05,1.29,-0.12,-1.23,-2.12,2.09,-0.07,0.0,-1.66,1.51,54.96,74.8,4.51,99.59,0.0,57.2,55.91,93.0,0.45,0.0,0.0
2007-06-01T04:00:00,0.64,0.0,0.0,0.0,0.0,0.32,0.02,0.02,0.04,0.05,0.0,0.0,0.01,0.01,0.01,0.18,0.0,0.46859,0.46859,0.0,0.00045,0.00045,0.0,0.00026,0.00026,0.0,0.03,0.01,0.31,0.11,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,-0.3,-0.06,1.38,-0.11,-1.28,-2.12,2.13,-0.07,0.0,-1.63,1.53,54.57,74.48,4.47,99.59,0.0,57.02,54.98,89.0,0.0,0.0,0.0
2007-06-01T05:00:00,0.37,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.04,0.05,0.0,0.0,0.01,0.01,0.01,0.18,0.0,0.26274,0.26274,0.0,0.00026,0.00026,0.0,0.00015,0.00015,0.0,0.05,0.02,1.05,0.37,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,-0.32,-0.07,1.45,-0.11,-1.54,-2.12,2.21,-0.09,0.0,-1.62,1.61,51.87,74.13,4.96,99.59,0.0,55.04,54.33,96.0,0.0,0.0,0.0
2007-06-01T06:00:00,1.2,0.0,0.0,0.0,0.0,0.7,0.1,0.02,0.04,0.05,0.01,0.01,0.03,0.03,0.02,0.21,0.0,0.69948,0.69948,0.0,0.00084,0.00084,0.0,0.00048,0.00048,0.0,0.1,0.03,2.39,0.84,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,-0.79,-0.07,1.51,-0.13,2.19,-2.14,0.67,-0.06,0.0,-1.78,1.85,56.68,74.21,4.25,99.59,0.0,59.0,56.5,87.0,5.82,14.9,100.81
2007-06-01T07:00:00,1.33,0.0,0.0,0.0,0.0,0.71,0.13,0.02,0.04,0.05,0.01,0.01,0.06,0.05,0.03,0.23,0.0,0.62697,0.62697,0.0,0.00093,0.00093,0.0,0.00053,0.00053,0.0,0.22,0.05,2.67,0.94,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24,-1.03,-0.08,1.45,-0.12,4.11,-2.03,-0.26,-0.03,0.0,-1.37,2.02,64.85,74.84,2.73,99.59,0.0,62.96,57.72,75.0,3.36,22.51,164.52
2007-06-01T08:00:00,1.39,0.0,0.0,0.0,0.0,0.7,0.13,0.02,0.04,0.05,0.02,0.02,0.1,0.05,0.03,0.24,0.0,0.52087,0.52087,0.0,0.00097,0.00097,0.0,0.00056,0.00056,0.0,0.32,0.1,2.46,0.87,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49,-1.22,-0.08,1.29,-0.1,5.47,-1.76,-1.43,-0.02,-1.2,-1.01,1.8,76.79,75.05,2.56,99.59,131.66,64.94,58.39,70.0,4.7,26.31,234.58
2007-06-01T09:00:00,1.08,0.0,0.0,0.0,0.0,0.35,0.12,0.01,0.04,0.05,0.02,0.02,0.14,0.05,0.04,0.24,0.0,0.39064,0.39064,0.0,0.00076,0.00076,0.0,0.00043,0.00043,0.0,0.38,0.11,2.05,0.72,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.41,-1.08,-0.06,1.23,-0.05,6.25,-1.73,-1.64,-0.01,-0.45,-0.89,1.75,90.36,75.82,0.97,99.59,85.52,69.98,59.55,57.0,0.0,32.02,267.23
2007-06-01T10:00:00,1.42,0.0,0.0,0.0,0.0,0.68,0.12,0.01,0.04,0.05,0.02,0.02,0.16,0.05,0.04,0.24,0.0,0.48453,0.48453,0.0,0.001,0.001,0.0,0.00057,0.00057,0.0,0.37,0.1,1.73,0.61,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32,-0.97,-0.05,1.01,0.03,6.4,-1.55,-2.46,-0.0,-1.18,-0.45,1.76,97.2,76.37,0.94,99.59,550.93,73.94,61.76,53.0,5.82,62.45,237.75
2007-06-01T11:00:00,1.09,0.0,0.0,0.0,0.0,0.34,0.11,0.01,0.04,0.05,0.01,0.02,0.16,0.05,0.05,0.25,0.0,0.37522,0.37522,0.0,0.00076,0.00076,0.0,0.00044,0.00044,0.0,0.33,0.08,1.44,0.51,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81,-0.64,-0.03,0.85,0.11,5.36,-1.51,-2.41,-0.0,-0.55,-0.16,1.82,101.72,77.14,0.73,99.59,520.34,75.92,61.22,46.0,5.82,53.57,250.43
2007-06-01T12:00:00,1.08,0.0,0.0,0.0,0.0,0.33,0.11,0.01,0.04,0.05,0.01,0.02,0.15,0.06,0.05,0.25,0.0,0.37435,0.37435,0.0,0.00076,0.00076,0.0,0.00043,0.00043,0.0,0.29,0.07,1.23,0.43,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,-0.42,-0.01,0.63,0.16,4.36,-1.44,-2.76,0.0,0.0,-0.04,1.86,106.22,77.89,1.51,99.59,0.0,80.06,60.26,34.0,6.93,48.82,253.28
2007-06-01T13:00:00,1.06,0.0,0.0,0.0,0.0,0.33,0.11,0.01,0.04,0.05,0.01,0.02,0.14,0.05,0.06,0.25,0.0,0.35883,0.35883,0.0,0.00074,0.00074,0.0,0.00042,0.00042,0.0,0.26,0.08,1.08,0.38,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.32,0.01,0.4,0.2,4.28,-1.42,-3.32,0.0,0.0,0.26,1.86,109.2,78.54,1.18,99.59,0.0,80.96,56.95,24.0,5.82,39.31,280.23
